,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,TOT_EMP,EMP_PRSE,JOBS_1000,A_MEAN,MEAN_PRSE,A_MEDIAN,YEAR,A_MEAN_SE,A_MEDIAN_SE,JOBS_1000_SE,TOT_EMP_SE,A_MEAN_ME,A_MEDIAN_ME,JOBS_1000_ME,TOT_EMP_ME
8097,AZ,49740,"Yuma, AZ",15-0000,Computer and Mathematical Occupations,650.0,24.3,11.588,64030.0,6.8,59440.0,2010,4354.04,5456.918332,2.8158839999999996,157.95,8533.9184,10695.559930720001,5.519132639999999,309.582
8356,CA,12540,"Bakersfield, CA",15-0000,Computer and Mathematical Occupations,3950.0,9.5,15.783,78630.0,3.2,76070.0,2010,2516.16,3153.5033280000002,1.499385,375.25,4931.6736,6180.86652288,2.9387946,735.49
8812,CA,17020,"Chico, CA",15-0000,Computer and Mathematical Occupations,580.0,10.8,8.579,61250.0,4.1,55090.0,2010,2511.2499999999995,3147.349625,0.9265320000000001,62.64,4922.049999999999,6168.805265,1.8160027200000002,122.7744
9093,CA,20940,"El Centro, CA",15-0000,Computer and Mathematical Occupations,350.0,16.6,6.965,70340.0,7.5,63170.0,2010,5275.5,6611.78415,1.15619,58.10000000000001,10339.98,12959.096934000001,2.2661324,113.87600000000002
9340,CA,23420,"Fresno, CA",15-0000,Computer and Mathematical Occupations,2480.0,10.6,7.954,64140.0,1.8,62960.0,2010,1154.52,1446.959916,0.843124,262.88,2262.8592,2836.04143536,1.65252304,515.2447999999999
9803,CA,25260,"Hanford-Corcoran, CA",15-0000,Computer and Mathematical Occupations,170.0,8.9,4.355,69840.0,3.6,66410.0,2010,2514.24,3151.0969920000002,0.387595,15.13,4927.9104,6176.1501043200005,0.7596862,29.6548
10029,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",15-0000,Computer and Mathematical Occupations,89060.0,3.1,23.33,80860.0,1.6,77540.0,2010,1293.76,1621.4694080000002,0.7232299999999999,2760.86,2535.7696,3178.08003968,1.4175307999999998,5411.2856
10713,CA,31460,"Madera, CA",15-0000,Computer and Mathematical Occupations,280.0,16.2,7.524,58170.0,4.8,57440.0,2010,2792.16,3499.4141280000003,1.218888,45.36,5472.633599999999,6858.85169088,2.38902048,88.90559999999999
10896,CA,32900,"Merced, CA",15-0000,Computer and Mathematical Occupations,330.0,11.8,5.738,57150.0,3.0,54720.0,2010,1714.5,2148.78285,0.6770840000000001,38.940000000000005,3360.42,4211.614386,1.3270846400000003,76.3224
11156,CA,33700,"Modesto, CA",15-0000,Computer and Mathematical Occupations,1240.0,15.7,8.23,75600.0,3.1,71620.0,2010,2343.6,2937.23388,1.29211,194.68,4593.456,5756.9784048,2.5325356,381.57280000000003
11518,CA,34900,"Napa, CA",15-0000,Computer and Mathematical Occupations,590.0,11.9,9.714,77460.0,4.0,70980.0,2010,3098.4,3883.22472,1.155966,70.21,6072.8640000000005,7611.1204512,2.26569336,137.61159999999998
11819,CA,36084,"Oakland-Fremont-Hayward, CA Metropolitan Division",15-0000,Computer and Mathematical Occupations,34350.0,3.4,36.11,85400.0,1.2,83920.0,2010,1024.8,1284.38184,1.22774,1167.9,2008.608,2517.3884064,2.4063704,2289.0840000000003
12458,CA,37100,"Oxnard-Thousand Oaks-Ventura, CA",15-0000,Computer and Mathematical Occupations,7210.0,9.1,25.357,79460.0,2.1,77550.0,2010,1668.66,2091.3315780000003,2.307487,656.11,3270.5736,4099.009892880001,4.52267452,1285.9756
12945,CA,39820,"Redding, CA",15-0000,Computer and Mathematical Occupations,460.0,11.2,7.747,56450.0,3.3,54450.0,2010,1862.85,2334.709905,0.8676639999999999,51.52,3651.1859999999997,4576.0314138,1.7006214399999997,100.9792
13256,CA,40140,"Riverside-San Bernardino-Ontario, CA",15-0000,Computer and Mathematical Occupations,13020.0,5.2,11.41,69640.0,2.0,67690.0,2010,1392.8,1745.59624,0.59332,677.04,2729.888,3421.3686304000003,1.1629071999999998,1326.9984
13916,CA,40900,"Sacramento--Arden-Arcade--Roseville, CA",15-0000,Computer and Mathematical Occupations,29100.0,2.8,35.471,79050.0,1.7,78160.0,2010,1343.85,1684.2472050000003,0.9931879999999998,814.8,2633.946,3301.124521800001,1.9466484799999997,1597.0079999999998
14549,CA,41500,"Salinas, CA",15-0000,Computer and Mathematical Occupations,2410.0,10.3,15.673,84320.0,4.7,78260.0,2010,3963.04,4966.8780320000005,1.614319,248.23,7767.5584,9735.08094272,3.1640652400000002,486.5308
14952,CA,41740,"San Diego-Carlsbad-San Marcos, CA",15-0000,Computer and Mathematical Occupations,38590.0,3.7,31.15,81480.0,2.1,78900.0,2010,1711.08,2144.496564,1.15255,1427.83,3353.7167999999997,4203.21326544,2.258998,2798.5467999999996
15630,CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-0000,Computer and Mathematical Occupations,50520.0,2.7,53.236,96440.0,1.3,96220.0,2010,1253.72,1571.287276,1.437372,1364.04,2457.2912,3079.72306096,2.81724912,2673.5184
16234,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",15-0000,Computer and Mathematical Occupations,84460.0,5.8,98.534,109280.0,2.2,108850.0,2010,2404.1600000000003,3013.1337280000007,5.714972,4898.68,4712.153600000001,5905.742106880001,11.201345120000001,9601.4128
16818,CA,42020,"San Luis Obispo-Paso Robles, CA",15-0000,Computer and Mathematical Occupations,1490.0,6.6,15.339,65970.0,3.3,62380.0,2010,2177.01,2728.446633,1.0123739999999999,98.34,4266.939600000001,5347.75540068,1.9842530399999998,192.7464
17179,CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",15-0000,Computer and Mathematical Occupations,39060.0,4.6,28.424,80690.0,1.3,79140.0,2010,1048.97,1314.674101,1.3075039999999998,1796.76,2055.9812,2576.76123796,2.5627078399999994,3521.6495999999997
17834,CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",15-0000,Computer and Mathematical Occupations,4120.0,8.6,24.982,76720.0,3.6,71930.0,2010,2761.92,3461.5143360000006,2.148452,354.32,5413.3632,6784.568098560001,4.21096592,694.4671999999999
18257,CA,42100,"Santa Cruz-Watsonville, CA",15-0000,Computer and Mathematical Occupations,1290.0,11.6,15.648,76200.0,2.4,72900.0,2010,1828.8,2292.03504,1.815168,149.64,3584.448,4492.388678400001,3.5577292799999998,293.2944
18589,CA,42220,"Santa Rosa-Petaluma, CA",15-0000,Computer and Mathematical Occupations,3130.0,17.5,18.29,84950.0,3.6,79910.0,2010,3058.2,3832.84206,3.2007499999999998,547.75,5994.071999999999,7512.3704376,6.27347,1073.59
19025,CA,44700,"Stockton, CA",15-0000,Computer and Mathematical Occupations,1690.0,7.7,8.52,68550.0,2.1,67450.0,2010,1439.55,1804.188015,0.65604,130.13,2821.518,3536.2085094,1.2858383999999998,255.0548
19448,CA,46700,"Vallejo-Fairfield, CA",15-0000,Computer and Mathematical Occupations,1650.0,10.6,13.978,76280.0,3.2,73150.0,2010,2440.96,3059.2551680000006,1.481668,174.9,4784.2816,5996.140129280001,2.90406928,342.80400000000003
19810,CA,47300,"Visalia-Porterville, CA",15-0000,Computer and Mathematical Occupations,830.0,22.7,6.357,63580.0,2.3,60110.0,2010,1462.34,1832.7507220000002,1.443039,188.41,2866.1863999999996,3592.1914151200003,2.82835644,369.2836
20141,CA,49700,"Yuba City, CA",15-0000,Computer and Mathematical Occupations,290.0,6.8,7.658,68570.0,2.6,66570.0,2010,1782.82,2234.4083060000003,0.5207440000000001,19.72,3494.3271999999997,4379.4402797600005,1.0206582400000002,38.651199999999996
20377,CO,14500,"Boulder, CO",15-0000,Computer and Mathematical Occupations,11180.0,4.7,73.534,86390.0,2.3,82270.0,2010,1986.9699999999998,2490.2695009999998,3.456098000000001,525.46,3894.4611999999997,4880.928221959999,6.773952080000002,1029.9016000000001
20780,CO,17820,"Colorado Springs, CO",15-0000,Computer and Mathematical Occupations,12540.0,4.2,52.24,82560.0,1.4,82170.0,2010,1155.84,1448.614272,2.19408,526.68,2265.4464,2839.28397312,4.3003968,1032.2928
21254,CO,19740,"Denver-Aurora, CO",15-0000,Computer and Mathematical Occupations,54320.0,2.7,45.877,81770.0,0.9,79870.0,2010,735.93,922.341069,1.2386790000000003,1466.64,1442.4227999999998,1807.78849524,2.4278108400000007,2874.6144
21905,CO,22660,"Fort Collins-Loveland, CO",15-0000,Computer and Mathematical Occupations,4150.0,4.5,33.186,77830.0,3.8,74260.0,2010,2957.54,3706.684882,1.4933699999999999,186.75,5796.7784,7265.1023687199995,2.9270051999999995,366.03
22267,CO,24300,"Grand Junction, CO",15-0000,Computer and Mathematical Occupations,570.0,10.8,9.912,63400.0,4.2,60640.0,2010,2662.8,3337.2872400000006,1.0704960000000001,61.56,5219.088000000001,6541.082990400001,2.0981721600000003,120.6576
22530,CO,24540,"Greeley, CO",15-0000,Computer and Mathematical Occupations,710.0,7.8,9.433,68200.0,2.8,64340.0,2010,1909.6,2393.30168,0.7357739999999999,55.38,3742.816,4690.8712927999995,1.4421170399999999,108.54480000000001
22826,CO,39380,"Pueblo, CO",15-0000,Computer and Mathematical Occupations,490.0,8.3,8.986,58140.0,2.7,55770.0,2010,1569.78,1967.4052740000002,0.7458380000000001,40.67,3076.7688,3856.1143370400005,1.4618424800000003,79.7132
23105,CT,71950,"Bridgeport-Stamford-Norwalk, CT",15-0000,Computer and Mathematical Occupations,12630.0,5.2,31.179,87130.0,1.8,82510.0,2010,1568.34,1965.600522,1.621308,656.76,3073.9464,3852.57702312,3.17776368,1287.2495999999999
23619,CT,72850,"Danbury, CT",15-0000,Computer and Mathematical Occupations,980.0,9.6,15.069,77270.0,5.8,69790.0,2010,4481.66,5616.864478,1.446624,94.08,8784.0536,11009.05437688,2.83538304,184.39679999999998
23924,CT,73450,"Hartford-West Hartford-East Hartford, CT",15-0000,Computer and Mathematical Occupations,18830.0,3.1,34.436,77880.0,1.2,77960.0,2010,934.56,1171.284048,1.067516,583.73,1831.7376,2295.71673408,2.0923313599999998,1144.1108
24493,CT,75700,"New Haven, CT",15-0000,Computer and Mathematical Occupations,4770.0,10.7,18.053,73160.0,1.7,71680.0,2010,1243.72,1558.7542760000003,1.9316710000000001,510.39,2437.6912,3055.1583809600006,3.78607516,1000.3643999999999
24997,CT,76450,"Norwich-New London, CT-RI",15-0000,Computer and Mathematical Occupations,2470.0,12.2,18.945,77850.0,3.1,75960.0,2010,2413.35,3024.651555,2.31129,301.34,4730.166,5928.3170478,4.5301284,590.6264
25366,CT,78700,"Waterbury, CT",15-0000,Computer and Mathematical Occupations,510.0,9.3,8.128,64300.0,2.2,60970.0,2010,1414.6,1772.91818,0.755904,47.43,2772.616,3474.9196328,1.48157184,92.9628
25680,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",15-0000,Computer and Mathematical Occupations,174960.0,1.8,76.428,93160.0,0.9,91770.0,2010,838.44,1050.8168520000002,1.375704,3149.28,1643.3424,2059.60102992,2.69637984,6172.5888
26347,DE,20100,"Dover, DE",15-0000,Computer and Mathematical Occupations,960.0,15.0,16.604,62710.0,3.5,58300.0,2010,2194.85,2750.8055050000003,2.4906,144.0,4301.906,5391.578789800001,4.881576,282.24
26618,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",15-0000,Computer and Mathematical Occupations,10870.0,8.0,34.506,78980.0,1.5,77690.0,2010,1184.7,1484.78451,2.76048,869.6,2322.012,2910.1776396,5.4105408,1704.416
27106,FL,15980,"Cape Coral-Fort Myers, FL",15-0000,Computer and Mathematical Occupations,1980.0,7.4,10.225,70350.0,3.2,63070.0,2010,2251.2,2821.42896,0.75665,146.52,4412.352,5530.0007616,1.483034,287.17920000000004
27519,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",15-0000,Computer and Mathematical Occupations,2440.0,5.8,32.852,75680.0,2.3,76550.0,2010,1740.64,2181.544112,1.9054159999999998,141.52,3411.6544000000004,4275.82645952,3.7346153599999994,277.3792
27814,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",15-0000,Computer and Mathematical Occupations,1610.0,5.8,10.714,54800.0,2.0,51080.0,2010,1096.0,1373.6168000000002,0.621412,93.38,2148.16,2692.2889280000004,1.21796752,183.0248
28218,FL,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division",15-0000,Computer and Mathematical Occupations,16670.0,4.5,24.221,65660.0,2.2,62250.0,2010,1444.52,1810.4169160000001,1.089945,750.15,2831.2592,3548.4171553600004,2.1362921999999998,1470.2939999999999
28758,FL,23540,"Gainesville, FL",15-0000,Computer and Mathematical Occupations,2620.0,7.4,22.066,60170.0,4.4,52480.0,2010,2647.48,3318.0866840000003,1.632884,193.88,5189.0608,6503.44990064,3.20045264,380.0048
29132,FL,27260,"Jacksonville, FL",15-0000,Computer and Mathematical Occupations,15890.0,13.6,27.919,65410.0,4.1,60580.0,2010,2681.81,3361.1124730000006,3.796984,2161.04,5256.3476,6587.780447080001,7.44208864,4235.6384
29697,FL,29460,"Lakeland-Winter Haven, FL",15-0000,Computer and Mathematical Occupations,2060.0,27.4,10.904,58510.0,2.4,55080.0,2010,1404.24,1759.9339920000002,2.9876959999999997,564.44,2752.3104,3449.4706243200003,5.85588416,1106.3024
30114,FL,33124,"Miami-Miami Beach-Kendall, FL Metropolitan Division",15-0000,Computer and Mathematical Occupations,17250.0,4.2,18.001,69200.0,2.1,65470.0,2010,1453.2,1821.29556,0.7560420000000001,724.5,2848.272,3569.7392976,1.4818423200000002,1420.02
30689,FL,34940,"Naples-Marco Island, FL",15-0000,Computer and Mathematical Occupations,940.0,5.8,8.594,60040.0,2.9,56240.0,2010,1741.16,2182.195828,0.498452,54.52,3412.6736,4277.10382288,0.97696592,106.8592
31021,FL,35840,"North Port-Bradenton-Sarasota, FL",15-0000,Computer and Mathematical Occupations,2790.0,6.2,11.777,65260.0,4.1,60770.0,2010,2675.66,3353.4046780000003,0.730174,172.98,5244.2936,6572.673168880001,1.43114104,339.0408
31454,FL,36100,"Ocala, FL",15-0000,Computer and Mathematical Occupations,750.0,6.7,8.423,53870.0,3.4,48520.0,2010,1831.58,2295.5192140000004,0.564341,50.25,3589.8968,4499.217659440001,1.10610836,98.49
31780,FL,36740,"Orlando-Kissimmee, FL",15-0000,Computer and Mathematical Occupations,24500.0,6.6,25.529,66440.0,1.8,62800.0,2010,1195.92,1498.8465360000002,1.684914,1617.0,2344.0032,2937.7392105600006,3.30243144,3169.32
32389,FL,37340,"Palm Bay-Melbourne-Titusville, FL",15-0000,Computer and Mathematical Occupations,7190.0,3.8,37.887,79580.0,4.0,75690.0,2010,3183.2,3989.50456,1.439706,273.22,6239.071999999999,7819.4289376,2.82182376,535.5112
32779,FL,37380,"Palm Coast, FL",15-0000,Computer and Mathematical Occupations,220.0,5.4,13.19,54970.0,3.4,49910.0,2010,1868.98,2342.3926340000003,0.71226,11.88,3663.2008,4591.089562640001,1.3960296,23.2848
32913,FL,37460,"Panama City-Lynn Haven, FL",15-0000,Computer and Mathematical Occupations,1220.0,11.9,17.949,60190.0,5.2,58430.0,2010,3129.88,3922.678604,2.1359310000000002,145.18,6134.5648,7688.45006384,4.18642476,284.5528
33213,FL,37860,"Pensacola-Ferry Pass-Brent, FL",15-0000,Computer and Mathematical Occupations,2400.0,4.6,16.046,58580.0,4.1,54890.0,2010,2401.7799999999997,3010.1508739999995,0.7381159999999999,110.4,4707.488799999999,5899.895713039999,1.4467073599999998,216.38400000000001
33608,FL,38940,"Port St. Lucie, FL",15-0000,Computer and Mathematical Occupations,1090.0,9.9,9.267,55410.0,3.4,52500.0,2010,1883.94,2361.142002,0.917433,107.91,3692.5224,4627.83832392,1.79816868,211.50359999999998
33949,FL,39460,"Punta Gorda, FL",15-0000,Computer and Mathematical Occupations,270.0,8.9,7.075,62630.0,6.4,56720.0,2010,4008.32,5023.627456,0.629675,24.03,7856.3072,9846.30981376,1.234163,47.098800000000004
34139,FL,42680,"Sebastian-Vero Beach, FL",15-0000,Computer and Mathematical Occupations,310.0,11.4,6.953,54770.0,2.7,50550.0,2010,1478.79,1853.367507,0.7926420000000001,35.34,2898.4284,3632.6003137199996,1.5535783200000002,69.2664
34384,FL,45220,"Tallahassee, FL",15-0000,Computer and Mathematical Occupations,6420.0,3.4,40.524,56430.0,3.8,51310.0,2010,2144.34,2687.501322,1.377816,218.28,4202.9064,5267.50259112,2.70051936,427.8288
34792,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",15-0000,Computer and Mathematical Occupations,29710.0,4.9,27.212,70360.0,2.0,68020.0,2010,1407.2,1763.6437600000002,1.3333880000000002,1455.79,2758.112,3456.7417696,2.6134404800000004,2853.3484
35423,FL,48424,"West Palm Beach-Boca Raton-Boynton Beach, FL Metropolitan Division",15-0000,Computer and Mathematical Occupations,10720.0,5.1,21.582,70710.0,2.2,67220.0,2010,1555.62,1949.6585460000001,1.100682,546.7199999999999,3049.0152,3821.33075016,2.15733672,1071.5711999999999
35924,GA,10500,"Albany, GA",15-0000,Computer and Mathematical Occupations,520.0,8.2,8.804,63130.0,5.8,59330.0,2010,3661.54,4589.008082,0.7219279999999999,42.64,7176.618399999999,8994.45584072,1.4149788799999998,83.5744
36188,GA,12020,"Athens-Clarke County, GA",15-0000,Computer and Mathematical Occupations,1230.0,6.3,16.169,56140.0,6.0,48760.0,2010,3368.4,4221.615720000001,1.018647,77.49,6602.064,8274.366811200001,1.9965481200000001,151.88039999999998
36497,GA,12060,"Atlanta-Sandy Springs-Marietta, GA",15-0000,Computer and Mathematical Occupations,78420.0,1.9,35.634,77570.0,1.7,74400.0,2010,1318.69,1652.7141770000003,0.677046,1489.98,2584.6324,3239.3197869200003,1.32701016,2920.3608
37160,GA,12260,"Augusta-Richmond County, GA-SC",15-0000,Computer and Mathematical Occupations,2440.0,5.7,12.052,63650.0,3.0,61390.0,2010,1909.5,2393.17635,0.686964,139.08,3742.62,4690.625646,1.34644944,272.59680000000003
37561,GA,15260,"Brunswick, GA",15-0000,Computer and Mathematical Occupations,210.0,5.2,5.375,60870.0,3.9,57630.0,2010,2373.93,2975.2464689999997,0.27949999999999997,10.92,4652.9028,5831.483079239999,0.54782,21.4032
37782,GA,17980,"Columbus, GA-AL",15-0000,Computer and Mathematical Occupations,2390.0,3.3,21.631,63230.0,1.8,60890.0,2010,1138.14,1426.4308620000002,0.713823,78.87,2230.7544000000003,2795.80448952,1.3990930799999999,154.58520000000001
38092,GA,19140,"Dalton, GA",15-0000,Computer and Mathematical Occupations,850.0,7.9,13.379,63000.0,5.1,59000.0,2010,3213.0,4026.8529000000003,1.0569410000000001,67.15,6297.48,7892.631684000001,2.0716043600000003,131.614
38315,GA,23580,"Gainesville, GA",15-0000,Computer and Mathematical Occupations,840.0,35.3,12.287,56630.0,2.9,54390.0,2010,1642.27,2058.256991,4.337311,296.52,3218.8492,4034.18370236,8.501129559999999,581.1791999999999
38558,GA,25980,"Hinesville-Fort Stewart, GA",15-0000,Computer and Mathematical Occupations,280.0,13.7,16.737,59990.0,4.7,59000.0,2010,2819.53,3533.716949,2.292969,38.36,5526.2788,6926.08522004,4.49421924,75.1856
38697,GA,31420,"Macon, GA",15-0000,Computer and Mathematical Occupations,1050.0,7.7,11.614,58180.0,4.1,54440.0,2010,2385.3799999999997,2989.596754,0.894278,80.85,4675.344799999999,5859.60963784,1.75278488,158.46599999999998
38990,GA,40660,"Rome, GA",15-0000,Computer and Mathematical Occupations,490.0,5.3,13.713,46550.0,3.3,42090.0,2010,1536.15,1925.256795,0.726789,25.97,3010.8540000000003,3773.5033181999997,1.42450644,50.901199999999996
39200,GA,42340,"Savannah, GA",15-0000,Computer and Mathematical Occupations,1110.0,6.2,7.661,58760.0,1.5,56500.0,2010,881.4,1104.6586200000002,0.47498199999999996,68.82,1727.5439999999999,2165.1308952000004,0.9309647199999999,134.88719999999998
39546,GA,46660,"Valdosta, GA",15-0000,Computer and Mathematical Occupations,270.0,10.3,5.61,48810.0,3.1,45840.0,2010,1513.11,1896.3807630000001,0.5778300000000001,27.81,2965.6955999999996,3716.90629548,1.1325468,54.5076
39773,GA,47580,"Warner Robins, GA",15-0000,Computer and Mathematical Occupations,1710.0,6.3,30.047,71340.0,2.2,69230.0,2010,1569.48,1967.029284,1.892961,107.73,3076.1808,3855.37739664,3.7102035599999996,211.1508
40014,HI,26180,"Honolulu, HI",15-0000,Computer and Mathematical Occupations,7430.0,3.7,17.662,68020.0,1.4,66350.0,2010,952.28,1193.4925240000002,0.653494,274.91,1866.4687999999999,2339.2453470400005,1.28084824,538.8236
40539,IA,11180,"Ames, IA",15-0000,Computer and Mathematical Occupations,830.0,8.0,21.191,57550.0,3.1,55350.0,2010,1784.05,2235.9498650000005,1.69528,66.4,3496.738,4382.461735400001,3.3227488,130.144
40774,IA,16300,"Cedar Rapids, IA",15-0000,Computer and Mathematical Occupations,5080.0,3.8,37.371,65100.0,2.2,62770.0,2010,1432.2,1794.9762600000001,1.420098,193.04,2807.112,3518.1534696000003,2.78339208,378.35839999999996
41171,IA,19340,"Davenport-Moline-Rock Island, IA-IL",15-0000,Computer and Mathematical Occupations,2910.0,12.0,16.404,66460.0,4.3,64670.0,2010,2857.78,3581.655674,1.9684800000000002,349.2,5601.2488,7020.04512104,3.8582208000000002,684.432
41624,IA,19780,"Des Moines-West Des Moines, IA",15-0000,Computer and Mathematical Occupations,11630.0,4.9,36.648,68330.0,1.3,67880.0,2010,888.29,1113.2938570000001,1.7957520000000002,569.8700000000001,1741.0484,2182.0559597200004,3.5196739200000002,1116.9452
