,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,TOT_EMP,EMP_PRSE,JOBS_1000,A_MEAN,MEAN_PRSE,A_MEDIAN,YEAR,A_MEAN_SE,A_MEDIAN_SE,JOBS_1000_SE,TOT_EMP_SE,A_MEAN_ME,A_MEDIAN_ME,JOBS_1000_ME,TOT_EMP_ME
3919,AL,46220,"Tuscaloosa, AL",15-0000,Computer and mathematical science occupations,660,6.2,7.318,58470,3.5,55130,2009,2046.45,2564.8157850000002,0.453716,40.92,4011.042,5027.038938600001,0.88928336,80.2032
4245,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",15-0000,Computer and mathematical science occupations,6670,5.1,34.016999999999996,61010,2.2,58470,2009,1342.22,1682.204326,1.7348669999999995,340.17,2630.7512,3297.12047896,3.400339319999999,666.7332
4668,AR,22900,"Fort Smith, AR-OK",15-0000,Computer and mathematical science occupations,1120,41.6,9.551,51120,2.4,46530,2009,1226.88,1537.6487040000002,3.9732160000000003,465.92,2404.6848,3013.7914598400002,7.7875033600000005,913.2032
5022,AR,26300,"Hot Springs, AR",15-0000,Computer and mathematical science occupations,340,24.9,9.601,51500,9.5,44370,2009,4892.5,6131.7702500000005,2.390649,84.66,9589.3,12018.269690000001,4.685672039999999,165.93359999999998
5239,AR,27860,"Jonesboro, AR",15-0000,Computer and mathematical science occupations,560,8.7,11.907,56910,15.1,42270,2009,8593.41,10770.120753000001,1.035909,48.72,16843.083599999998,21109.436675880002,2.03038164,95.49119999999999
5527,AR,30780,"Little Rock-North Little Rock-Conway, AR",15-0000,Computer and mathematical science occupations,9930,11.7,30.033,57960,2.7,55870,2009,1564.92,1961.3142360000002,3.513861,1161.81,3067.2432,3844.1759025600004,6.88716756,2277.1476
6033,AR,38220,"Pine Bluff, AR",15-0000,Computer and mathematical science occupations,300,8.6,8.423,52230,5.4,46690,2009,2820.42,3534.8323860000005,0.724378,25.8,5528.0232,6928.271476560001,1.4197808799999998,50.568
6238,AZ,22380,"Flagstaff, AZ",15-0000,Computer and mathematical science occupations,730,19.2,12.76,63350,4.6,56150,2009,2914.1,3652.2415300000007,2.44992,140.16,5711.6359999999995,7158.393398800001,4.8018432,274.7136
6489,AZ,29420,"Lake Havasu City-Kingman, AZ",15-0000,Computer and mathematical science occupations,240,7.0,5.204,59070,6.1,51600,2009,3603.27,4515.978291,0.36428,16.8,7062.4092,8851.31745036,0.7139888,32.928
6761,AZ,38060,"Phoenix-Mesa-Scottsdale, AZ",15-0000,Computer and mathematical science occupations,43960,2.6,24.929000000000002,71400,2.8,66150,2009,1999.2,2505.59736,0.6481540000000001,1142.96,3918.4320000000002,4910.9708256,1.2703818400000002,2240.2016
7423,AZ,39140,"Prescott, AZ",15-0000,Computer and mathematical science occupations,430,9.7,7.541,50170,3.4,46470,2009,1705.78,2137.8540740000003,0.731477,41.71,3343.3288,4190.19398504,1.43369492,81.7516
7707,AZ,46060,"Tucson, AZ",15-0000,Computer and mathematical science occupations,9610,4.5,26.533,74120,4.1,72400,2009,3038.92,3808.678436,1.193985,432.45,5956.2832,7465.00973456,2.3402106000000003,847.602
8205,AZ,49740,"Yuma, AZ",15-0000,Computer and mathematical science occupations,550,23.8,9.431000000000001,64620,5.2,60640,2009,3360.24,4211.388792000001,2.244578,130.9,6586.0704,8254.32203232,4.3993728800000005,256.564
8478,CA,12540,"Bakersfield, CA",15-0000,Computer and mathematical science occupations,3630,8.6,13.677999999999999,79480,2.7,77360,2009,2145.96,2689.531668,1.176308,312.18,4206.0816,5271.48206928,2.3055636799999997,611.8728
8918,CA,17020,"Chico, CA",15-0000,Computer and mathematical science occupations,610,6.7,8.712,61310,4.7,55600,2009,2881.57,3611.471681,0.583704,40.87,5647.8772,7078.4844947599995,1.14405984,80.1052
9207,CA,20940,"El Centro, CA",15-0000,Computer and mathematical science occupations,420,19.5,8.22,68470,7.2,61440,2009,4929.84,6178.568472000001,1.6029000000000002,81.9,9662.4864,12109.994205120001,3.141684,160.524
9453,CA,23420,"Fresno, CA",15-0000,Computer and mathematical science occupations,2590,7.3,8.001,63190,1.8,62010,2009,1137.42,1425.528486,0.584073,189.07,2229.3432000000003,2794.03583256,1.1447830799999998,370.5772
9902,CA,25260,"Hanford-Corcoran, CA",15-0000,Computer and mathematical science occupations,180,7.4,4.803,66850,3.2,63890,2009,2139.2,2681.0593600000007,0.355422,13.32,4192.831999999999,5254.8763456000015,0.69662712,26.1072
10124,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",15-0000,Computer and mathematical science occupations,86850,3.0,21.921,80000,1.6,76910,2009,1280.0,1604.2240000000002,0.65763,2605.5,2508.8,3144.2790400000004,1.2889548000000002,5106.78
10804,CA,31460,"Madera, CA",15-0000,Computer and mathematical science occupations,260,16.8,6.876,58840,5.1,56910,2009,3000.84,3760.952772,1.155168,43.68,5881.6464000000005,7371.46743312,2.2641292799999997,85.6128
10997,CA,32900,"Merced, CA",15-0000,Computer and mathematical science occupations,360,13.3,5.997000000000001,58600,3.6,54920,2009,2109.6,2643.96168,0.7976010000000001,47.88,4134.816,5182.1648927999995,1.56329796,93.8448
11261,CA,33700,"Modesto, CA",15-0000,Computer and mathematical science occupations,1090,8.4,6.962999999999999,69820,3.5,65930,2009,2443.7,3062.6892100000005,0.584892,91.56,4789.651999999999,6002.870851600001,1.14638832,179.4576
11645,CA,34900,"Napa, CA",15-0000,Computer and mathematical science occupations,530,11.3,8.547,76440,3.8,71200,2009,2904.72,3640.485576,0.9658110000000001,59.89,5693.2512,7135.3517289599995,1.8929895600000002,117.3844
11938,CA,36084,"Oakland-Fremont-Hayward, CA Metropolitan Division",15-0000,Computer and mathematical science occupations,34930,4.1,35.258,85340,1.5,82130,2009,1280.1,1604.3493300000002,1.4455779999999998,1432.13,2508.9959999999996,3144.5246868000004,2.8333328799999995,2806.9748
12587,CA,37100,"Oxnard-Thousand Oaks-Ventura, CA",15-0000,Computer and mathematical science occupations,7810,11.1,26.686999999999998,79600,2.1,77430,2009,1671.6,2095.0162800000003,2.9622569999999997,866.91,3276.336,4106.2319088,5.806023719999999,1699.1435999999999
13082,CA,39820,"Redding, CA",15-0000,Computer and mathematical science occupations,490,11.8,7.983,57600,4.0,56920,2009,2304.0,2887.6032,0.941994,57.82,4515.84,5659.7022719999995,1.84630824,113.3272
13389,CA,40140,"Riverside-San Bernardino-Ontario, CA",15-0000,Computer and mathematical science occupations,13120,5.4,10.957,68700,2.6,65950,2009,1786.2,2238.6444600000004,0.591678,708.48,3500.952,4387.743141600001,1.15968888,1388.6208
14050,CA,40900,"Sacramento--Arden-Arcade--Roseville, CA",15-0000,Computer and mathematical science occupations,27340,2.3,32.08,75950,1.8,75500,2009,1367.1,1713.38643,0.7378399999999999,628.8199999999999,2679.5159999999996,3358.2374028,1.4461663999999999,1232.4871999999998
14686,CA,41500,"Salinas, CA",15-0000,Computer and mathematical science occupations,2130,8.7,13.679,83660,5.3,80670,2009,4433.98,5557.107134,1.190073,185.31,8690.600799999998,10891.92998264,2.3325430799999998,363.2076
15090,CA,41740,"San Diego-Carlsbad-San Marcos, CA",15-0000,Computer and mathematical science occupations,37740,3.6,29.502,79190,2.2,75880,2009,1742.18,2183.4741940000004,1.062072,1358.64,3414.6728000000003,4279.609420240001,2.0816611199999997,2662.9344
15772,CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-0000,Computer and mathematical science occupations,51420,2.6,52.31,95570,1.3,95160,2009,1242.41,1557.1124530000002,1.36006,1336.92,2435.1236,3051.9404078800003,2.6657176000000002,2620.3632000000002
16377,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",15-0000,Computer and mathematical science occupations,82970,4.3,93.33200000000001,109130,2.1,109630,2009,2291.73,2872.225209,4.013276,3567.71,4491.7908,5629.56140964,7.86602096,6992.7116
16962,CA,42020,"San Luis Obispo-Paso Robles, CA",15-0000,Computer and mathematical science occupations,1390,6.5,13.894,65220,3.2,62980,2009,2087.04,2615.687232,0.9031100000000001,90.35,4090.5984,5126.74697472,1.7700956,177.08599999999998
17326,CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",15-0000,Computer and mathematical science occupations,39300,5.2,27.425,78840,1.5,76670,2009,1182.6,1482.15258,1.4261000000000001,2043.6,2317.8959999999997,2905.0190568,2.7951560000000004,4005.4559999999997
17982,CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",15-0000,Computer and mathematical science occupations,4180,10.7,24.473000000000003,74420,3.0,69800,2009,2232.6,2798.11758,2.618611,447.26,4375.896,5484.3104568,5.13247756,876.6296
18404,CA,42100,"Santa Cruz-Watsonville, CA",15-0000,Computer and mathematical science occupations,1420,11.9,16.766,73820,2.6,71800,2009,1919.32,2405.483756,1.9951539999999996,168.98,3761.8671999999997,4714.74816176,3.9105018399999993,331.20079999999996
18740,CA,42220,"Santa Rosa-Petaluma, CA",15-0000,Computer and mathematical science occupations,2900,10.2,16.374000000000002,83270,2.7,78260,2009,2248.2900000000004,2817.7818570000004,1.6701480000000002,295.79999999999995,4406.648400000001,5522.852439720001,3.27349008,579.7679999999999
19181,CA,44700,"Stockton, CA",15-0000,Computer and mathematical science occupations,1750,12.2,8.386000000000001,67180,2.4,64780,2009,1612.32,2020.720656,1.0230920000000001,213.5,3160.1472,3960.61248576,2.00526032,418.46
19608,CA,46700,"Vallejo-Fairfield, CA",15-0000,Computer and mathematical science occupations,1380,7.7,11.329,76190,2.7,73250,2009,2057.13,2578.2010290000003,0.872333,106.26,4031.9748,5053.2740168400005,1.70977268,208.2696
19975,CA,47300,"Visalia-Porterville, CA",15-0000,Computer and mathematical science occupations,930,21.9,7.071000000000001,63320,2.5,59270,2009,1583.0,1983.9739000000002,1.5485490000000002,203.67,3102.68,3888.5888440000003,3.0351560400000004,399.1932
20321,CA,49700,"Yuba City, CA",15-0000,Computer and mathematical science occupations,270,8.0,7.034,61550,3.0,61810,2009,1846.5,2314.21845,0.56272,21.6,3619.14,4535.868162,1.1029312,42.336
20546,CO,14500,"Boulder, CO",15-0000,Computer and mathematical science occupations,12090,4.4,77.442,89500,3.5,84100,2009,3132.5,3925.9622500000005,3.407448,531.96,6139.7,7694.886010000001,6.6785980799999995,1042.6416000000002
20958,CO,17820,"Colorado Springs, CO",15-0000,Computer and mathematical science occupations,12850,4.6,52.111999999999995,80970,1.5,80490,2009,1214.55,1522.1955150000001,2.3971519999999997,591.0999999999999,2380.518,2983.5032094000003,4.69841792,1158.5559999999998
21416,CO,19740,"Denver-Aurora, CO",15-0000,Computer and mathematical science occupations,54700,2.8,44.88399999999999,81780,1.0,80310,2009,817.8,1024.94874,1.2567519999999996,1531.6,1602.888,2008.8995304,2.463233919999999,3001.9359999999997
22074,CO,22660,"Fort Collins-Loveland, CO",15-0000,Computer and mathematical science occupations,3810,5.6,29.598000000000003,78060,4.4,74030,2009,3434.64,4304.634312,1.657488,213.36,6731.894399999999,8437.08325152,3.24867648,418.1856
22438,CO,24300,"Grand Junction, CO",15-0000,Computer and mathematical science occupations,570,7.0,8.991,66130,4.9,61440,2009,3240.37,4061.1557210000005,0.62937,39.9,6351.1251999999995,7959.865213160001,1.2335652,78.204
22710,CO,24540,"Greeley, CO",15-0000,Computer and mathematical science occupations,780,7.4,9.943,65370,3.1,61750,2009,2026.47,2539.774851,0.7357819999999999,57.72,3971.8812,4977.9587079600005,1.4421327199999998,113.13119999999999
23022,CO,39380,"Pueblo, CO",15-0000,Computer and mathematical science occupations,460,10.0,8.175,58430,3.1,54130,2009,1811.33,2270.139889,0.8175,46.0,3550.2068,4449.47418244,1.6023,90.16
23296,CT,71950,"Bridgeport-Stamford-Norwalk, CT",15-0000,Computer and mathematical science occupations,13200,3.8,31.557,87310,1.8,83040,2009,1571.58,1969.661214,1.199166,501.6,3080.2967999999996,3860.5359794399997,2.35036536,983.1360000000001
23816,CT,72850,"Danbury, CT",15-0000,Computer and mathematical science occupations,1000,9.2,14.658,79050,4.0,76250,2009,3162.0,3962.9346,1.3485359999999997,92.0,6197.5199999999995,7767.351816,2.6431305599999995,180.32
24135,CT,73450,"Hartford-West Hartford-East Hartford, CT",15-0000,Computer and mathematical science occupations,20140,4.0,35.830999999999996,79100,1.1,78550,2009,870.1,1090.49633,1.4332399999999998,805.6,1705.396,2137.3728068,2.8091503999999996,1578.976
24698,CT,75700,"New Haven, CT",15-0000,Computer and mathematical science occupations,4800,8.1,17.614,72070,1.6,71660,2009,1153.12,1445.205296,1.426734,388.8,2260.1151999999997,2832.60238016,2.79639864,762.048
25206,CT,76450,"Norwich-New London, CT-RI",15-0000,Computer and mathematical science occupations,2690,11.4,20.02,80000,2.3,78740,2009,1840.0,2306.072,2.28228,306.66,3606.4,4519.90112,4.4732688000000005,601.0536000000001
25576,CT,78700,"Waterbury, CT",15-0000,Computer and mathematical science occupations,550,9.8,8.413,67350,2.6,64070,2009,1751.1,2194.6536300000002,0.824474,53.9,3432.156,4301.521114800001,1.61596904,105.64399999999999
25891,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",15-0000,Computer and mathematical science occupations,172700,2.1,75.085,92120,1.0,90090,2009,921.2,1154.53996,1.5767849999999999,3626.7,1805.5520000000001,2262.8983216,3.0904985999999997,7108.331999999999
26559,DE,20100,"Dover, DE",15-0000,Computer and mathematical science occupations,890,8.5,14.987,63370,2.6,59490,2009,1647.62,2064.962146,1.273895,75.65,3229.3351999999995,4047.3258061599995,2.4968342,148.274
26834,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",15-0000,Computer and mathematical science occupations,10740,7.4,32.734,79490,2.2,77340,2009,1748.78,2191.7459740000004,2.4223160000000004,794.76,3427.6088,4295.822109040001,4.747739360000001,1557.7296
27338,FL,14600,"Bradenton-Sarasota-Venice, FL",15-0000,Computer and mathematical science occupations,2790,6.4,11.298,59260,2.3,55870,2009,1362.98,1708.2228340000001,0.723072,178.56,2671.4408,3348.11675464,1.41722112,349.9776
27792,FL,15980,"Cape Coral-Fort Myers, FL",15-0000,Computer and mathematical science occupations,2090,8.3,10.39,67480,3.5,59290,2009,2361.8,2960.0439400000005,0.8623700000000001,173.47,4629.128000000001,5801.6861224,1.6902452000000001,340.0012
28209,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",15-0000,Computer and mathematical science occupations,1600,8.1,10.329,53790,1.8,51370,2009,968.22,1213.470126,0.836649,129.6,1897.7112,2378.4014469599997,1.63983204,254.016
28614,FL,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division",15-0000,Computer and mathematical science occupations,18030,4.4,25.212,58760,5.5,53600,2009,3231.8,4050.41494,1.109328,793.32,6334.328,7938.8132824,2.1742828800000003,1554.9072
29156,FL,23020,"Fort Walton Beach-Crestview-Destin, FL",15-0000,Computer and mathematical science occupations,2300,5.8,30.043000000000003,69880,2.7,69850,2009,1886.76,2364.676308,1.742494,133.4,3698.0496,4634.76556368,3.4152882399999998,261.464
29455,FL,23540,"Gainesville, FL",15-0000,Computer and mathematical science occupations,2550,6.1,21.096,57150,3.5,50740,2009,2000.25,2506.913325,1.286856,155.55,3920.49,4913.550117,2.52223776,304.87800000000004
29833,FL,27260,"Jacksonville, FL",15-0000,Computer and mathematical science occupations,14690,11.6,25.267,63970,4.4,59630,2009,2814.68,3527.638444,2.9309719999999997,1704.04,5516.7728,6914.17135024,5.744705119999999,3339.9184
30403,FL,29460,"Lakeland-Winter Haven, FL",15-0000,Computer and mathematical science occupations,2070,24.9,10.651,59370,2.2,55850,2009,1306.14,1636.9852620000001,2.652099,515.43,2560.0344,3208.4911135200005,5.19811404,1010.2427999999999
30841,FL,33124,"Miami-Miami Beach-Kendall, FL Metropolitan Division",15-0000,Computer and mathematical science occupations,16510,4.6,16.824,66130,1.8,62670,2009,1190.34,1491.8531220000002,0.773904,759.46,2333.0663999999997,2924.0321191200005,1.51685184,1488.5416
31421,FL,34940,"Naples-Marco Island, FL",15-0000,Computer and mathematical science occupations,1080,4.7,9.392999999999999,61750,4.0,55940,2009,2470.0,3095.6510000000003,0.44147099999999995,50.76,4841.2,6067.475960000001,0.8652831599999998,99.4896
31750,FL,36100,"Ocala, FL",15-0000,Computer and mathematical science occupations,810,6.0,8.642000000000001,55280,3.0,49390,2009,1658.4,2078.47272,0.5185200000000001,48.6,3250.464,4073.8065312000003,1.0162992000000002,95.256
32082,FL,36740,"Orlando-Kissimmee, FL",15-0000,Computer and mathematical science occupations,25400,6.8,25.683000000000003,65800,1.8,62330,2009,1184.4,1484.4085200000002,1.746444,1727.2,2321.424,2909.4406992000004,3.42303024,3385.312
32680,FL,37340,"Palm Bay-Melbourne-Titusville, FL",15-0000,Computer and mathematical science occupations,7640,3.9,39.135999999999996,77330,2.8,75050,2009,2165.24,2713.695292,1.5263039999999999,297.96,4243.8704,5318.842772319999,2.9915558399999997,584.0015999999999
33063,FL,37380,"Palm Coast, FL",15-0000,Computer and mathematical science occupations,160,13.6,9.845,55240,9.3,50400,2009,5137.320000000001,6438.603156000001,1.3389199999999999,21.76,10069.147200000001,12619.662185760002,2.6242832,42.6496
33197,FL,37460,"Panama City-Lynn Haven, FL",15-0000,Computer and mathematical science occupations,1090,15.5,15.802999999999999,56250,5.6,54480,2009,3150.0,3947.895,2.449465,168.95,6174.0,7737.8742,4.8009514,331.142
33492,FL,37860,"Pensacola-Ferry Pass-Brent, FL",15-0000,Computer and mathematical science occupations,2310,4.2,15.229000000000001,59690,4.1,56400,2009,2447.2899999999995,3067.1885569999995,0.639618,97.02,4796.688399999999,6011.689571719999,1.25365128,190.1592
33886,FL,38940,"Port St. Lucie, FL",15-0000,Computer and mathematical science occupations,950,16.1,7.909,52950,2.0,52080,2009,1059.0,1327.2447,1.273349,152.95000000000002,2075.64,2601.3996119999997,2.49576404,299.78200000000004
34233,FL,39460,"Punta Gorda, FL",15-0000,Computer and mathematical science occupations,230,10.6,5.937,58980,8.0,50980,2009,4718.4,5913.570720000001,0.629322,24.38,9248.063999999998,11590.598611200001,1.2334711200000001,47.7848
34414,FL,42680,"Sebastian-Vero Beach, FL",15-0000,Computer and mathematical science occupations,300,10.6,6.434,52740,3.0,48200,2009,1582.2,1982.9712600000003,0.682004,31.8,3101.112,3886.6236696000005,1.33672784,62.328
34665,FL,45220,"Tallahassee, FL",15-0000,Computer and mathematical science occupations,6160,2.5,38.205999999999996,56570,3.9,51480,2009,2206.23,2765.068059,0.9551499999999998,154.0,4324.2108,5419.53339564,1.8720939999999997,301.84
35073,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",15-0000,Computer and mathematical science occupations,28460,3.5,25.159000000000002,69100,1.9,66530,2009,1312.9,1645.45757,0.8805650000000002,996.1,2573.284,3225.0968372,1.7259074000000003,1952.356
35718,FL,48424,"West Palm Beach-Boca Raton-Boynton Beach, FL Metropolitan Division",15-0000,Computer and mathematical science occupations,11560,4.7,22.646,69540,2.3,66390,2009,1599.42,2004.5530860000001,1.064362,543.32,3134.8632000000002,3928.9240485600003,2.08614952,1064.9072
36210,GA,10500,"Albany, GA",15-0000,Computer and mathematical science occupations,480,12.5,7.829,62400,6.1,56770,2009,3806.4,4770.56112,0.978625,60.0,7460.544,9350.2997952,1.918105,117.6
36464,GA,12020,"Athens-Clarke County, GA",15-0000,Computer and mathematical science occupations,970,4.7,12.327,54010,5.0,47590,2009,2700.5,3384.5366500000005,0.579369,45.59,5292.98,6633.691834000001,1.13556324,89.35640000000001
36781,GA,12060,"Atlanta-Sandy Springs-Marietta, GA",15-0000,Computer and mathematical science occupations,77020,2.4,33.621,77030,1.6,74060,2009,1232.48,1544.6671840000001,0.806904,1848.48,2415.6608,3027.54768064,1.5815318399999998,3623.0208
37456,GA,12260,"Augusta-Richmond County, GA-SC",15-0000,Computer and mathematical science occupations,2510,6.5,12.296,58410,3.0,55660,2009,1752.3,2196.1575900000003,0.79924,163.15,3434.508,4304.4688764,1.5665103999999999,319.774
37865,GA,15260,"Brunswick, GA",15-0000,Computer and mathematical science occupations,210,4.9,5.0089999999999995,56840,5.3,53150,2009,3012.52,3775.591316,0.245441,10.29,5904.5392,7400.15897936,0.48106435999999997,20.1684
38098,GA,17980,"Columbus, GA-AL",15-0000,Computer and mathematical science occupations,3440,7.9,30.271,69310,2.0,72060,2009,1386.2,1737.3244600000003,2.3914090000000003,271.76,2716.952,3405.1559416000005,4.68716164,532.6496
38418,GA,19140,"Dalton, GA",15-0000,Computer and mathematical science occupations,1170,7.7,17.552,61420,5.7,59060,2009,3500.94,4387.728102,1.3515039999999998,90.09,6861.8423999999995,8599.94707992,2.6489478399999995,176.5764
38646,GA,23580,"Gainesville, GA",15-0000,Computer and mathematical science occupations,480,6.8,6.815,55300,3.1,53130,2009,1714.3,2148.53219,0.46342,32.64,3360.028,4211.1230924,0.9083032,63.9744
38893,GA,25980,"Hinesville-Fort Stewart, GA",15-0000,Computer and mathematical science occupations,270,17.7,15.888,60560,6.0,56780,2009,3633.6,4553.99088,2.812176,47.79,7121.856,8925.8221248,5.51186496,93.66839999999999
39027,GA,31420,"Macon, GA",15-0000,Computer and mathematical science occupations,1010,3.6,10.62,54280,4.3,49290,2009,2334.04,2925.252332,0.38232,36.36,4574.7184,5733.4945707199995,0.7493472,71.26559999999999
39343,GA,40660,"Rome, GA",15-0000,Computer and mathematical science occupations,510,11.2,13.595999999999998,47910,5.0,42770,2009,2395.5,3002.28015,1.5227519999999999,57.12,4695.18,5884.469094,2.9845939199999996,111.95519999999999
39561,GA,42340,"Savannah, GA",15-0000,Computer and mathematical science occupations,1090,6.1,7.237,55540,1.8,53230,2009,999.72,1252.949076,0.441457,66.49,1959.4512,2455.78018896,0.86525572,130.32039999999998
39914,GA,46660,"Valdosta, GA",15-0000,Computer and mathematical science occupations,290,7.0,5.41,47800,2.9,44750,2009,1386.2,1737.3244600000003,0.37870000000000004,20.3,2716.952,3405.1559416000005,0.742252,39.788000000000004
40152,GA,47580,"Warner Robins, GA",15-0000,Computer and mathematical science occupations,1510,9.7,26.744,71070,2.2,70150,2009,1563.54,1959.584682,2.594168,146.46999999999997,3064.5384,3840.78597672,5.084569279999999,287.0811999999999
40392,HI,26180,"Honolulu, HI",15-0000,Computer and mathematical science occupations,7140,4.3,16.579,67130,1.3,65330,2009,872.69,1093.742377,0.712897,307.02,1710.4724,2143.73505892,1.39727812,601.7592
40913,IA,11180,"Ames, IA",15-0000,Computer and mathematical science occupations,820,8.9,19.597,56160,3.3,54220,2009,1853.28,2322.7158240000003,1.7441330000000002,72.98,3632.4287999999997,4552.52301504,3.41850068,143.04080000000002
41158,IA,16300,"Cedar Rapids, IA",15-0000,Computer and mathematical science occupations,5310,2.5,38.863,68840,3.2,67660,2009,2202.88,2760.8695040000002,0.971575,132.75,4317.6448,5411.304227840001,1.9042869999999998,260.19
41550,IA,19340,"Davenport-Moline-Rock Island, IA-IL",15-0000,Computer and mathematical science occupations,3240,12.1,17.724,66340,3.7,63440,2009,2454.58,3076.325114,2.1446039999999997,392.04,4810.9767999999995,6029.597223440001,4.203423839999999,768.3984
42005,IA,19780,"Des Moines-West Des Moines, IA",15-0000,Computer and mathematical science occupations,12170,5.0,37.789,67900,1.5,66670,2009,1018.5,1276.4860500000002,1.8894499999999999,608.5,1996.26,2501.912658,3.7033219999999996,1192.66
42492,IA,20220,"Dubuque, IA",15-0000,Computer and mathematical science occupations,600,7.5,11.741,54740,4.1,52630,2009,2244.3399999999997,2812.831322,0.880575,45.0,4398.906399999999,5513.14939112,1.725927,88.2
42759,IA,26980,"Iowa City, IA",15-0000,Computer and mathematical science occupations,1860,3.8,22.276,58810,1.9,57220,2009,1117.39,1400.4248870000001,0.8464879999999999,70.68,2190.0844,2744.8327785200004,1.6591164799999998,138.5328
43045,IA,43580,"Sioux City, IA-NE-SD",15-0000,Computer and mathematical science occupations,680,18.8,9.466000000000001,55950,4.0,54040,2009,2238.0,2804.8854000000006,1.7796080000000003,127.84,4386.48,5497.575384000001,3.4880316800000006,250.56640000000002
43359,IA,47940,"Waterloo-Cedar Falls, IA",15-0000,Computer and mathematical science occupations,990,16.7,11.491,56650,3.1,52770,2009,1756.15,2200.982795,1.918997,165.33,3442.054,4313.9262782,3.76123412,324.0468
43701,ID,14260,"Boise City-Nampa, ID",15-0000,Computer and mathematical science occupations,7580,6.4,28.712,58920,5.3,53300,2009,3122.76,3913.7551080000003,1.837568,485.12,6120.609600000001,7670.96001168,3.60163328,950.8352
44147,ID,17660,"Coeur d'Alene, ID",15-0000,Computer and mathematical science occupations,1130,13.0,20.7,51820,4.9,45950,2009,2539.1800000000003,3182.3542940000007,2.691,146.9,4976.7928,6237.414416240002,5.27436,287.924
