,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,TOT_EMP,EMP_PRSE,JOBS_1000,A_MEAN,MEAN_PRSE,A_MEDIAN,YEAR,A_MEAN_SE,A_MEDIAN_SE,JOBS_1000_SE,TOT_EMP_SE,A_MEAN_ME,A_MEDIAN_ME,JOBS_1000_ME,TOT_EMP_ME
3481,AL,33860,"Montgomery, AL",15-0000,Computer and Mathematical Occupations,4340.0,3.2,27.617,66610.0,2.6,65460.0,2011,1731.86,2170.5401380000003,0.8837440000000001,138.88,3394.4455999999996,4254.258670480001,1.73213824,272.2048
3889,AL,46220,"Tuscaloosa, AL",15-0000,Computer and Mathematical Occupations,820.0,11.7,9.496,60070.0,2.8,57450.0,2011,1681.96,2108.000468,1.111032,95.94,3296.6416,4131.68091728,2.17762272,188.0424
4232,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",15-0000,Computer and Mathematical Occupations,6250.0,1.9,31.631,67330.0,3.2,65960.0,2011,2154.56,2700.310048,0.600989,118.75,4222.9376,5292.607694079999,1.17793844,232.75
4676,AR,22900,"Fort Smith, AR-OK",15-0000,Computer and Mathematical Occupations,1090.0,12.0,9.687,56010.0,2.0,53680.0,2011,1120.2,1403.94666,1.16244,130.8,2195.592,2751.7354536000003,2.2783824,256.368
5021,AR,26300,"Hot Springs, AR",15-0000,Computer and Mathematical Occupations,230.0,10.1,6.568,49760.0,4.5,44320.0,2011,2239.2,2806.3893600000006,0.663368,23.23,4388.831999999999,5500.523145600001,1.3002012799999998,45.5308
5225,AR,27860,"Jonesboro, AR",15-0000,Computer and Mathematical Occupations,340.0,7.5,7.204,63130.0,22.9,43280.0,2011,14456.77,18118.669841,0.5403,25.5,28335.2692,35512.59288836,1.058988,49.98
5497,AR,30780,"Little Rock-North Little Rock-Conway, AR",15-0000,Computer and Mathematical Occupations,9200.0,5.8,27.755,59660.0,2.9,56810.0,2011,1730.14,2168.384462,1.6097899999999998,533.6,3391.0744,4250.03354552,3.1551883999999997,1045.856
6010,AR,38220,"Pine Bluff, AR",15-0000,Computer and Mathematical Occupations,310.0,6.5,8.807,58620.0,5.2,54230.0,2011,3048.24,3820.359192,0.572455,20.15,5974.550399999999,7487.90401632,1.1220118000000001,39.494
6204,AZ,22380,"Flagstaff, AZ",15-0000,Computer and Mathematical Occupations,700.0,5.3,12.491,61130.0,4.5,56330.0,2011,2750.85,3447.640305,0.6620229999999999,37.1,5391.666,6757.3749978,1.2975650799999998,72.71600000000001
6455,AZ,29420,"Lake Havasu City - Kingman, AZ",15-0000,Computer and Mathematical Occupations,360.0,19.0,8.192,59510.0,4.1,52630.0,2011,2439.91,3057.939203,1.5564799999999999,68.4,4782.223599999999,5993.56083788,3.0507007999999995,134.06400000000002
6725,AZ,38060,"Phoenix-Mesa-Glendale, AZ",15-0000,Computer and Mathematical Occupations,51630.0,3.3,30.391,74330.0,1.6,71310.0,2011,1189.28,1490.5246240000001,1.0029029999999999,1703.79,2330.9888,2921.4282630400003,1.9656898799999998,3339.4284
7388,AZ,39140,"Prescott, AZ",15-0000,Computer and Mathematical Occupations,380.0,14.1,7.303,54940.0,3.8,53100.0,2011,2087.72,2616.539476,1.029723,53.58,4091.9311999999995,5128.41737296,2.0182570799999997,105.01679999999999
7657,AZ,46060,"Tucson, AZ",15-0000,Computer and Mathematical Occupations,10570.0,4.9,30.628,76020.0,5.2,72530.0,2011,3953.04,4954.345032,1.500772,517.9300000000001,7747.9583999999995,9710.51626272,2.9415131199999998,1015.1428000000001
8130,AZ,49740,"Yuma, AZ",15-0000,Computer and Mathematical Occupations,670.0,24.2,11.935,64280.0,7.5,61310.0,2011,4821.0,6042.1593,2.88827,162.14,9449.16,11842.632228,5.6610092,317.79439999999994
8394,CA,12540,"Bakersfield-Delano, CA",15-0000,Computer and Mathematical Occupations,3660.0,10.3,14.185,80070.0,3.3,77880.0,2011,2642.31,3311.6071230000002,1.461055,376.98,5178.9276,6490.7499610800005,2.8636678,738.8808
8855,CA,17020,"Chico, CA",15-0000,Computer and Mathematical Occupations,710.0,10.9,10.505,66090.0,3.2,62030.0,2011,2114.88,2650.579104,1.145045,77.39,4145.1648000000005,5195.1350438399995,2.2442882,151.6844
9124,CA,20940,"El Centro, CA",15-0000,Computer and Mathematical Occupations,480.0,18.5,9.61,74410.0,5.9,70520.0,2011,4390.19,5502.225127000001,1.77785,88.8,8604.7724,10784.36124892,3.4845859999999997,174.048
9374,CA,23420,"Fresno, CA",15-0000,Computer and Mathematical Occupations,2540.0,7.4,8.179,64540.0,2.0,62720.0,2011,1290.8,1617.75964,0.6052460000000001,187.96,2529.968,3170.8088944,1.1862821600000002,368.40160000000003
9833,CA,25260,"Hanford-Corcoran, CA",15-0000,Computer and Mathematical Occupations,180.0,10.5,4.828,69050.0,3.8,65050.0,2011,2623.9,3288.5338700000007,0.5069400000000001,18.9,5142.844,6445.526385200001,0.9936024000000001,37.044
10058,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",15-0000,Computer and Mathematical Occupations,93670.0,3.5,24.502,83340.0,0.9,80410.0,2011,750.06,940.0501980000001,0.8575699999999999,3278.45,1470.1175999999998,1842.4983880800003,1.6808371999999998,6425.762
10749,CA,31460,"Madera-Chowchilla, CA",15-0000,Computer and Mathematical Occupations,340.0,29.0,9.259,68490.0,8.6,64100.0,2011,5890.14,7382.112462000001,2.6851100000000003,98.6,11544.6744,14468.940425520002,5.262815600000001,193.25599999999997
10939,CA,32900,"Merced, CA",15-0000,Computer and Mathematical Occupations,390.0,11.0,6.773,60580.0,4.0,59600.0,2011,2423.2,3036.99656,0.74503,42.9,4749.472,5952.5132576,1.4602587999999999,84.08399999999999
11200,CA,33700,"Modesto, CA",15-0000,Computer and Mathematical Occupations,1200.0,14.8,8.036,75370.0,3.2,71340.0,2011,2411.84,3022.7590720000003,1.189328,177.6,4727.2064,5924.60778112,2.33108288,348.096
11573,CA,34900,"Napa, CA",15-0000,Computer and Mathematical Occupations,560.0,9.5,9.156,75580.0,3.3,70750.0,2011,2494.14,3125.905662,0.86982,53.2,4888.5144,6126.77509752,1.7048472000000001,104.272
11871,CA,36084,"Oakland-Fremont-Hayward, CA Metropolitan Division",15-0000,Computer and Mathematical Occupations,37380.0,4.7,39.251,91050.0,1.4,89320.0,2011,1274.6999999999998,1597.5815099999998,1.844797,1756.86,2498.412,3131.2597595999996,3.61580212,3443.4455999999996
12512,CA,37100,"Oxnard-Thousand Oaks-Ventura, CA",15-0000,Computer and Mathematical Occupations,7460.0,9.5,26.113,83680.0,1.8,81920.0,2011,1506.24,1887.770592,2.480735,708.7,2952.2304,3700.03036032,4.8622406,1389.0520000000001
13003,CA,39820,"Redding, CA",15-0000,Computer and Mathematical Occupations,460.0,11.4,8.006,56800.0,3.6,54130.0,2011,2044.8,2562.74784,0.912684,52.44,4007.808,5022.9857664,1.78886064,102.7824
13303,CA,40140,"Riverside-San Bernardino-Ontario, CA",15-0000,Computer and Mathematical Occupations,14330.0,12.7,12.548,73520.0,5.1,69970.0,2011,3749.52,4699.273416,1.593596,1819.91,7349.0592,9210.57589536,3.12344816,3567.0236
13964,CA,40900,"Sacramento--Arden-Arcade--Roseville, CA",15-0000,Computer and Mathematical Occupations,29280.0,4.3,36.363,82230.0,1.3,78350.0,2011,1068.99,1339.765167,1.5636089999999998,1259.04,2095.2204,2625.93972732,3.0646736399999996,2467.7183999999997
14592,CA,41500,"Salinas, CA",15-0000,Computer and Mathematical Occupations,2340.0,9.4,15.392,83580.0,4.3,79000.0,2011,3593.94,4504.2850020000005,1.446848,219.96,7044.1224,8828.39860392,2.83582208,431.1216
14987,CA,41740,"San Diego-Carlsbad-San Marcos, CA",15-0000,Computer and Mathematical Occupations,40240.0,4.4,32.579,84930.0,1.9,82260.0,2011,1613.67,2022.412611,1.4334760000000002,1770.56,3162.7932,3963.9287175599998,2.8096129600000004,3470.2976
15665,CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-0000,Computer and Mathematical Occupations,53160.0,3.6,55.388,99320.0,0.8,99300.0,2011,794.56,995.8220480000001,1.9939679999999997,1913.76,1557.3375999999998,1951.8112140800001,3.9081772799999994,3750.9696
16264,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",15-0000,Computer and Mathematical Occupations,91870.0,7.4,104.833,110780.0,2.1,110960.0,2011,2326.38,2915.652054,7.757642000000001,6798.38,4559.7048,5714.67802584,15.20497832,13324.8248
16843,CA,42020,"San Luis Obispo-Paso Robles, CA",15-0000,Computer and Mathematical Occupations,1560.0,5.8,15.751,65770.0,4.2,61670.0,2011,2762.34,3462.0407219999997,0.9135579999999999,90.48,5414.1864000000005,6785.599815119999,1.7905736799999996,177.3408
17192,CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",15-0000,Computer and Mathematical Occupations,44370.0,4.6,32.007,84540.0,1.5,82630.0,2011,1268.1,1589.30973,1.4723219999999997,2041.0199999999998,2485.4759999999997,3115.0470708,2.8857511199999992,4000.3991999999994
17844,CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",15-0000,Computer and Mathematical Occupations,4230.0,8.7,25.479,79190.0,3.0,75220.0,2011,2375.7,2977.4648100000004,2.2166729999999997,368.01,4656.371999999999,5835.831027600001,4.34467908,721.2995999999999
18282,CA,42100,"Santa Cruz-Watsonville, CA",15-0000,Computer and Mathematical Occupations,1560.0,15.0,18.799,77220.0,2.4,74830.0,2011,1853.28,2322.7158240000003,2.81985,234.0,3632.4287999999997,4552.52301504,5.526906,458.64
18612,CA,42220,"Santa Rosa-Petaluma, CA",15-0000,Computer and Mathematical Occupations,3020.0,18.8,17.5,86620.0,3.9,81990.0,2011,3378.18,4233.872994,3.29,567.76,6621.2328,8298.39106824,6.4484,1112.8096
19058,CA,44700,"Stockton, CA",15-0000,Computer and Mathematical Occupations,1990.0,31.1,10.241,69080.0,2.2,66470.0,2011,1519.76,1904.715208,3.184951,618.89,2978.7296,3733.24180768,6.24250396,1213.0244
19468,CA,46700,"Vallejo-Fairfield, CA",15-0000,Computer and Mathematical Occupations,1230.0,9.7,10.507,79360.0,3.0,77290.0,2011,2380.8,2983.8566400000004,1.0191789999999998,119.31,4666.368,5848.359014400001,1.9975908399999995,233.8476
19833,CA,47300,"Visalia-Porterville, CA",15-0000,Computer and Mathematical Occupations,980.0,40.5,7.455,65630.0,2.6,61080.0,2011,1706.38,2138.606054,3.019275,396.9,3344.5048,4191.66786584,5.9177789999999995,777.924
20163,CA,49700,"Yuba City, CA",15-0000,Computer and Mathematical Occupations,370.0,7.3,10.154,73250.0,3.3,70380.0,2011,2417.25,3029.539425,0.7412420000000001,27.01,4737.8099999999995,5937.897273,1.45283432,52.9396
20394,CO,14500,"Boulder, CO",15-0000,Computer and Mathematical Occupations,11600.0,6.1,74.616,87350.0,2.5,83050.0,2011,2183.75,2736.893875,4.551576,707.6,4280.15,5364.311995,8.921088959999999,1386.896
20805,CO,17820,"Colorado Springs, CO",15-0000,Computer and Mathematical Occupations,13040.0,4.7,53.989,81760.0,1.5,82250.0,2011,1226.4,1537.04712,2.537483,612.88,2403.744,3012.6123552,4.97346668,1201.2448
21266,CO,19740,"Denver-Aurora-Broomfield, CO",15-0000,Computer and Mathematical Occupations,54680.0,2.8,45.539,81730.0,1.0,79430.0,2011,817.3,1024.3220900000001,1.275092,1531.04,1601.908,2007.6712964000003,2.49918032,3000.8384
21912,CO,22660,"Fort Collins-Loveland, CO",15-0000,Computer and Mathematical Occupations,4180.0,4.1,32.776,75010.0,3.7,73880.0,2011,2775.37,3478.3712210000003,1.343816,171.38,5439.7252,6817.607593160001,2.63387936,335.90479999999997
22280,CO,24300,"Grand Junction, CO",15-0000,Computer and Mathematical Occupations,500.0,9.7,8.746,63710.0,2.6,62200.0,2011,1656.46,2076.041318,0.8483620000000001,48.5,3246.6616,4069.04098328,1.66278952,95.06
22536,CO,24540,"Greeley, CO",15-0000,Computer and Mathematical Occupations,960.0,19.5,12.328,67160.0,2.3,65040.0,2011,1544.68,1935.9474440000004,2.4039599999999997,187.2,3027.5728,3794.456990240001,4.711761599999999,366.912
22823,CO,39380,"Pueblo, CO",15-0000,Computer and Mathematical Occupations,560.0,10.6,10.278,59830.0,3.9,57170.0,2011,2333.37,2924.412621,1.0894679999999999,59.36,4573.4052,5731.8487371599995,2.1353572799999996,116.34559999999999
23101,CT,71950,"Bridgeport-Stamford-Norwalk, CT",15-0000,Computer and Mathematical Occupations,12590.0,5.4,30.707,89190.0,1.5,84780.0,2011,1337.85,1676.727405,1.6581780000000002,679.86,2622.1859999999997,3286.3857138000003,3.2500288800000003,1332.5256
23615,CT,72850,"Danbury, CT",15-0000,Computer and Mathematical Occupations,970.0,7.8,14.739,82190.0,6.0,73370.0,2011,4931.4,6180.523620000001,1.149642,75.66,9665.544,12113.826295200002,2.25329832,148.2936
23922,CT,73450,"Hartford-West Hartford-East Hartford, CT",15-0000,Computer and Mathematical Occupations,18460.0,3.0,33.557,79700.0,1.2,79070.0,2011,956.4,1198.65612,1.00671,553.8,1874.5439999999999,2349.3659952000003,1.9731516,1085.4479999999999
24500,CT,75700,"New Haven, CT",15-0000,Computer and Mathematical Occupations,4610.0,5.7,17.323,76320.0,1.7,74880.0,2011,1297.44,1626.081552,0.987411,262.77,2542.9824,3187.11984192,1.9353255600000001,515.0292
24990,CT,76450,"Norwich-New London, CT-RI",15-0000,Computer and Mathematical Occupations,2360.0,17.3,18.29,76920.0,3.4,75520.0,2011,2615.28,3277.7304240000003,3.16417,408.28,5125.9488,6424.351631040001,6.2017732,800.2288
25354,CT,78700,"Waterbury, CT",15-0000,Computer and Mathematical Occupations,500.0,8.1,7.921,65970.0,2.0,63050.0,2011,1319.4,1653.60402,0.641601,40.5,2586.0240000000003,3241.0638792,1.2575379599999998,79.38
25651,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",15-0000,Computer and Mathematical Occupations,183570.0,2.3,79.448,95930.0,0.8,94710.0,2011,767.44,961.832552,1.8273039999999998,4222.11,1504.1824000000001,1885.19180192,3.58151584,8275.335599999999
26316,DE,20100,"Dover, DE",15-0000,Computer and Mathematical Occupations,1000.0,15.7,16.866,63430.0,3.2,58530.0,2011,2029.76,2543.898208,2.647962,157.0,3978.3296,4986.04048768,5.190005520000001,307.71999999999997
26597,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",15-0000,Computer and Mathematical Occupations,11620.0,9.0,36.412,81810.0,1.8,79100.0,2011,1472.58,1845.5845140000001,3.2770799999999998,1045.8,2886.2567999999997,3617.34564744,6.4230768,2049.768
27092,FL,15980,"Cape Coral-Fort Myers, FL",15-0000,Computer and Mathematical Occupations,2040.0,8.3,10.343,68110.0,3.4,61450.0,2011,2315.74,2902.3169420000004,0.858469,169.32,4538.850399999999,5688.541206320001,1.68259924,331.86719999999997
27480,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",15-0000,Computer and Mathematical Occupations,2570.0,4.7,35.002,78070.0,1.9,78840.0,2011,1483.33,1859.057489,1.6450940000000003,120.79,2907.3268,3643.75267844,3.2243842400000005,236.7484
27778,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",15-0000,Computer and Mathematical Occupations,1580.0,4.6,10.603,53670.0,2.2,50200.0,2011,1180.7400000000002,1479.8214420000004,0.48773799999999995,72.67999999999999,2314.2504000000004,2900.4500263200007,0.9559664799999998,142.4528
28185,FL,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division",15-0000,Computer and Mathematical Occupations,18680.0,5.6,26.849,68370.0,2.1,66120.0,2011,1435.77,1799.4505410000002,1.503544,1046.08,2814.1092,3526.9230603600004,2.94694624,2050.3167999999996
28732,FL,23540,"Gainesville, FL",15-0000,Computer and Mathematical Occupations,2900.0,3.8,24.362,61030.0,3.8,53910.0,2011,2319.14,2906.578162,0.9257559999999999,110.2,4545.5144,5696.893197519999,1.8144817599999998,215.992
29110,FL,27260,"Jacksonville, FL",15-0000,Computer and Mathematical Occupations,15240.0,6.7,26.53,68390.0,3.0,65290.0,2011,2051.7,2571.39561,1.7775100000000001,1021.08,4021.3319999999994,5039.9353955999995,3.4839196,2001.3168
29660,FL,29460,"Lakeland-Winter Haven, FL",15-0000,Computer and Mathematical Occupations,2050.0,15.8,10.912,59260.0,2.4,56820.0,2011,1422.24,1782.493392,1.724096,323.9,2787.5904,3493.68704832,3.3792281600000003,634.8439999999999
30077,FL,33124,"Miami-Miami Beach-Kendall, FL Metropolitan Division",15-0000,Computer and Mathematical Occupations,17180.0,4.5,17.573,69780.0,2.2,65830.0,2011,1535.16,1924.0160280000002,0.7907850000000001,773.1,3008.9136000000003,3771.0714148800002,1.5499386000000002,1515.276
30654,FL,34940,"Naples-Marco Island, FL",15-0000,Computer and Mathematical Occupations,930.0,5.8,8.373,60620.0,2.9,57050.0,2011,1757.98,2203.276334,0.48563399999999995,53.94,3445.6408,4318.42161464,0.9518426399999999,105.7224
30977,FL,35840,"North Port-Bradenton-Sarasota, FL",15-0000,Computer and Mathematical Occupations,3090.0,4.2,13.243,67260.0,4.8,60500.0,2011,3228.48,4046.253984,0.556206,129.78,6327.8207999999995,7930.6578086399995,1.09016376,254.3688
31418,FL,36100,"Ocala, FL",15-0000,Computer and Mathematical Occupations,790.0,13.0,8.885,53470.0,2.2,48650.0,2011,1176.3400000000001,1474.3069220000002,1.15505,102.7,2305.6264,2889.64156712,2.2638979999999997,201.292
31751,FL,36740,"Orlando-Kissimmee-Sanford, FL",15-0000,Computer and Mathematical Occupations,23500.0,5.1,24.145,69720.0,2.3,65280.0,2011,1603.56,2009.7417480000001,1.2313949999999998,1198.4999999999998,3142.9775999999997,3939.0938260800003,2.4135341999999995,2349.0599999999995
32346,FL,37340,"Palm Bay-Melbourne-Titusville, FL",15-0000,Computer and Mathematical Occupations,7370.0,4.4,38.854,81610.0,3.4,79320.0,2011,2774.74,3477.581642,1.7095760000000002,324.28000000000003,5438.4904,6816.06001832,3.3507689600000004,635.5888
32741,FL,37380,"Palm Coast, FL",15-0000,Computer and Mathematical Occupations,210.0,6.7,12.114,55800.0,3.0,50550.0,2011,1674.0,2098.0242000000003,0.8116380000000001,14.07,3281.04,4112.127432,1.59081048,27.5772
32884,FL,37460,"Panama City-Lynn Haven-Panama City Beach, FL",15-0000,Computer and Mathematical Occupations,800.0,4.5,11.802,66880.0,4.8,64520.0,2011,3210.24,4023.3937920000003,0.53109,36.0,6292.0704,7885.8518323200005,1.0409363999999999,70.56
33193,FL,37860,"Pensacola-Ferry Pass-Brent, FL",15-0000,Computer and Mathematical Occupations,2320.0,7.0,15.331,59160.0,3.7,54830.0,2011,2188.92,2743.3734360000003,1.07317,162.4,4290.2832,5377.011934560001,2.1034132,318.30400000000003
33597,FL,38940,"Port St. Lucie, FL",15-0000,Computer and Mathematical Occupations,1010.0,10.2,8.613,57170.0,3.6,53800.0,2011,2058.12,2579.441796,0.8785259999999999,103.02,4033.9152,5055.7059201600005,1.7219109599999998,201.9192
33948,FL,39460,"Punta Gorda, FL",15-0000,Computer and Mathematical Occupations,280.0,14.5,7.128,61410.0,6.5,54830.0,2011,3991.65,5002.734945,1.03356,40.6,7823.634,9805.3604922,2.0257776,79.57600000000001
34150,FL,42680,"Sebastian-Vero Beach, FL",15-0000,Computer and Mathematical Occupations,400.0,11.8,8.92,56110.0,4.8,51620.0,2011,2693.28,3375.4878240000003,1.05256,47.2,5278.8288,6615.956135040001,2.0630176,92.512
34399,FL,45220,"Tallahassee, FL",15-0000,Computer and Mathematical Occupations,6150.0,3.1,38.785,58880.0,5.3,52680.0,2011,3120.64,3911.098112,1.202335,190.65,6116.4544,7665.75229952,2.3565766,373.674
34820,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",15-0000,Computer and Mathematical Occupations,29920.0,5.5,27.234,70750.0,1.7,68730.0,2011,1202.75,1507.406575,1.49787,1645.6,2357.39,2954.5168869999998,2.9358252,3225.3759999999997
35457,FL,48424,"West Palm Beach-Boca Raton-Boynton Beach, FL Metropolitan Division",15-0000,Computer and Mathematical Occupations,10630.0,5.3,21.448,71390.0,1.8,68170.0,2011,1285.02,1610.515566,1.136744,563.39,2518.6392,3156.61050936,2.22801824,1104.2444
35959,GA,10500,"Albany, GA",15-0000,Computer and Mathematical Occupations,520.0,8.0,8.899,66090.0,5.6,61820.0,2011,3701.04,4638.513432,0.7119199999999999,41.6,7254.0383999999995,9091.48632672,1.3953631999999998,81.536
36222,GA,12020,"Athens-Clarke County, GA",15-0000,Computer and Mathematical Occupations,900.0,9.3,11.786,58240.0,6.0,53490.0,2011,3494.4,4379.5315200000005,1.096098,83.7,6849.024,8583.8817792,2.14835208,164.052
36523,GA,12060,"Atlanta-Sandy Springs-Marietta, GA",15-0000,Computer and Mathematical Occupations,80740.0,2.1,36.24,76410.0,1.0,74640.0,2011,764.1,957.6465300000001,0.7610400000000002,1695.54,1497.636,1876.9871988000002,1.4916384000000003,3323.2583999999997
37198,GA,12260,"Augusta-Richmond County, GA-SC",15-0000,Computer and Mathematical Occupations,2700.0,9.0,13.303,63000.0,2.6,59870.0,2011,1638.0,2052.9054,1.19727,243.0,3210.48,4023.6945840000003,2.3466492,476.28
37603,GA,15260,"Brunswick, GA",15-0000,Computer and Mathematical Occupations,240.0,7.0,6.408,60800.0,4.1,57550.0,2011,2492.7999999999997,3124.22624,0.44856,16.8,4885.887999999999,6123.4834304,0.8791776,32.928
37818,GA,17980,"Columbus, GA-AL",15-0000,Computer and Mathematical Occupations,2700.0,3.9,24.073,63370.0,1.7,61390.0,2011,1077.29,1350.167557,0.938847,105.3,2111.4883999999997,2646.32841172,1.84014012,206.38799999999998
38126,GA,19140,"Dalton, GA",15-0000,Computer and Mathematical Occupations,930.0,14.0,14.579,66090.0,3.6,62510.0,2011,2379.24,2981.9014920000004,2.04106,130.2,4663.310399999999,5844.526924320001,4.0004776,255.19199999999998
38350,GA,23580,"Gainesville, GA",15-0000,Computer and Mathematical Occupations,1000.0,44.5,14.01,59460.0,3.2,55730.0,2011,1902.72,2384.678976,6.234449999999999,445.0,3729.3312,4673.97079296,12.219521999999998,872.1999999999999
38596,GA,25980,"Hinesville-Fort Stewart, GA",15-0000,Computer and Mathematical Occupations,260.0,13.1,15.171,60480.0,4.3,59330.0,2011,2600.64,3259.3821120000002,1.9874009999999998,34.06,5097.2544,6388.38893952,3.8953059599999995,66.7576
38734,GA,31420,"Macon, GA",15-0000,Computer and Mathematical Occupations,1180.0,5.6,12.858,61700.0,3.6,58040.0,2011,2221.2,2783.8299600000005,0.720048,66.08,4353.552,5456.306721600001,1.41129408,129.5168
39033,GA,40660,"Rome, GA",15-0000,Computer and Mathematical Occupations,400.0,8.7,11.596,53300.0,4.1,48280.0,2011,2185.2999999999997,2738.8364899999997,1.008852,34.8,4283.187999999999,5368.1195204,1.9773499200000002,68.208
39245,GA,42340,"Savannah, GA",15-0000,Computer and Mathematical Occupations,1240.0,7.6,8.502,61920.0,2.0,59370.0,2011,1238.4,1552.0867200000002,0.6461520000000001,94.24,2427.264,3042.0899712000005,1.2664579200000001,184.7104
39595,GA,46660,"Valdosta, GA",15-0000,Computer and Mathematical Occupations,260.0,6.9,5.339,51060.0,2.8,46850.0,2011,1429.68,1791.8179440000001,0.368391,17.94,2802.1728000000003,3511.96317024,0.72204636,35.162400000000005
39832,GA,47580,"Warner Robins, GA",15-0000,Computer and Mathematical Occupations,1410.0,4.7,24.7,71000.0,2.0,69940.0,2011,1420.0,1779.6860000000001,1.1609,66.27,2783.2,3488.18456,2.275364,129.8892
40069,HI,26180,"Honolulu, HI",15-0000,Computer and Mathematical Occupations,8060.0,5.5,18.948,70290.0,2.6,69680.0,2011,1827.54,2290.455882,1.04214,443.3,3581.9784,4489.293528720001,2.0425944,868.868
40582,IA,11180,"Ames, IA",15-0000,Computer and Mathematical Occupations,900.0,7.9,22.458,58130.0,3.0,55430.0,2011,1743.9,2185.62987,1.774182,71.1,3418.0440000000003,4283.8345452,3.4773967199999998,139.356
40826,IA,16300,"Cedar Rapids, IA",15-0000,Computer and Mathematical Occupations,5150.0,4.3,37.529,67220.0,2.0,64640.0,2011,1344.4,1684.93652,1.6137470000000003,221.45,2635.0240000000003,3302.4755792,3.1629441200000006,434.042
41209,IA,19340,"Davenport-Moline-Rock Island, IA-IL",15-0000,Computer and Mathematical Occupations,3150.0,17.2,17.832,60830.0,3.3,59240.0,2011,2007.39,2515.8618870000005,3.067104,541.8,3934.4844000000003,4931.089298520001,6.01152384,1061.9279999999999
